# presynaptic cell type	cell ID	spike times
L45Peak_C2	109	100.085883691,139.778942651,225.18488206,253.686660895,292.935172694,
L45Peak_C2	110	147.993559939,239.755478984,258.146807721,277.918503611,
L45Peak_C2	111	258.946559106,274.219655729,284.890292838,
L45Peak_C2	112	253.432267976,323.530514611,332.461891833,
L45Peak_C2	113	28.0723717623,118.788905085,157.653952677,166.179954018,170.345447496,219.319352156,341.498652072,
L45Peak_C2	114	38.8566389826,41.1682389452,257.883013027,319.052981968,
L45Peak_C2	115	33.4141453544,108.433243745,178.197079567,214.494344182,254.554923713,266.107954754,318.670808243,
L45Peak_C2	116	134.12756502,164.624774495,257.497476286,299.147652164,306.815389481,
L45Peak_C2	117	21.888444976,274.522479366,311.152271676,
L45Peak_C2	118	158.806335926,253.158173925,255.508525046,279.567411762,283.298989383,297.634688952,
L45Peak_C2	119	19.7589285114,253.589028336,
L45Peak_C2	120	181.816005355,260.705217773,
L45Peak_C2	121	148.535817287,253.618428814,258.713997615,329.134177949,
L45Peak_C3	0	76.2723665554,104.43408479,147.902410359,277.124831918,280.789146024,
L45Peak_C3	1	163.217079547,164.383211658,171.223489413,286.58606909,
L45Peak_C3	2	238.364306989,261.931618059,
L45Peak_C3	3	6.7870211828,277.979576916,
L45Peak_C3	4	62.7189272445,108.432886069,
L45Peak_C3	5	61.6495715541,255.664075343,261.522125597,267.396044121,290.788712568,312.535539588,
L45Peak_C3	6	154.88677812,
L45Peak_C3	7	211.227802673,307.956079393,
L45Peak_C3	8	30.1498714353,255.933336536,338.611050663,340.062302669,
L45Peak_C3	9	104.434137926,174.54361357,
L45Peak_C3	10	88.9736159198,285.157803556,336.821761747,
L45Peak_C3	11	208.411379628,338.294493382,
L45Peak_C3	12	20.7426092733,56.024254769,233.982928595,
L45Peak_C3	13	293.292063176,316.499097913,
L45Peak_C3	14	223.209138844,255.926904758,260.387610115,267.390884072,337.339520093,
L45Peak_D1	0	4.5768048391,110.685046835,269.705466656,
L45Peak_D1	1	254.959996249,
L45Peak_D1	2	107.071275485,139.749149356,265.038549538,287.529469563,
L45Peak_D1	3	288.419330802,
L45Peak_D1	4	35.631040078,71.042985211,175.029396389,
L45Peak_D1	5	49.7859374776,69.8871597028,126.865279664,150.390738176,
L45Peak_D2	0	200.469092386,226.104004578,
L45Peak_D2	2	282.788255606,336.386160149,
L45Peak_D2	4	9.44137767698,95.6099482587,234.828994569,247.939190072,268.121934572,
L45Peak_D2	5	37.4551087713,88.2687090494,316.39018092,
L45Peak_D2	6	15.3024001602,114.278558981,145.686178882,217.098352672,289.88020149,
L45Peak_D2	8	133.822684546,187.857652446,
L45Peak_D2	9	284.339469091,327.786475509,342.192476201,
L45Peak_D2	10	213.105855869,214.320132994,283.630476161,
L45Peak_D2	12	252.897986626,337.607229186,
L45Peak_D2	13	124.187144155,207.193825478,
L45Peak_D2	14	84.8781848792,258.074828091,344.255296942,
L45Peak_D2	15	72.8406547188,87.0089575558,90.6504369506,165.76880272,291.602270757,302.774230146,336.763063746,
L45Peak_D2	16	104.866728744,259.57974677,334.530127079,
L45Peak_D2	17	14.4178457521,131.533570551,148.58336613,177.355236094,223.429975501,258.957738205,
L45Peak_D2	18	93.0976471401,186.021092122,240.55676843,297.045448562,
L45Peak_Delta	0	118.299550771,216.238496352,
L45Peak_Gamma	0	42.4007550314,
L45Sym_A3	0	72.6255880627,150.277539818,213.442727144,270.822681299,329.992256233,
L45Sym_B1	0	324.345844275,
L45Sym_B1	1	47.2475101899,252.418048732,276.798291856,
L45Sym_B1	2	121.260940509,196.202236651,
L45Sym_B1	3	308.310225501,331.828851322,
L45Sym_B1	4	2.87672228582,259.142316884,
L45Sym_B1	5	133.67981447,
L45Sym_B1	6	36.7573782631,180.10615979,305.344804888,
L45Sym_B2	0	159.271370379,191.632520962,258.189058549,
L45Sym_B2	1	96.4511049504,257.034064617,
L45Sym_B2	2	239.75441187,254.636683965,
L45Sym_B2	3	52.6621967758,87.2701306303,150.276661748,256.463305444,
L45Sym_B2	4	95.9644465706,96.5358257332,133.711716696,259.862373571,273.478179234,
L45Sym_B2	5	259.346657062,
L45Sym_B2	6	295.424408522,
L45Sym_B2	7	47.3830046331,284.352991944,
L45Sym_B2	8	239.119427935,332.023505884,
L45Sym_B2	10	80.8786127843,208.745199695,260.537187782,
L45Sym_B2	11	61.8631204731,130.897329559,165.754729446,173.175934299,256.548239278,
L45Sym_B2	12	80.0382828446,262.368412011,287.80475671,310.206562896,
L45Sym_B2	13	183.941513453,289.079153728,297.170141249,323.177105907,
L45Sym_B2	14	137.974353986,203.437200553,257.566500691,266.494091367,285.247636514,342.161862756,
L45Sym_B2	15	4.2599359373,125.035747072,205.216268309,
L45Sym_B2	16	233.380349916,
L45Sym_B2	17	32.1035516389,140.497422943,262.334422503,264.695344321,
L45Sym_B2	18	268.280532918,
L45Sym_B2	19	25.7771711667,71.3598120371,
L45Sym_B2	20	54.7526799125,98.3394529134,216.917045877,
L45Sym_B2	22	116.994527107,117.439685695,149.987245371,207.480097103,215.297120421,
L45Sym_B2	23	267.444445394,279.501497876,285.351289972,
L45Sym_B2	24	221.534617443,
L45Sym_B2	25	6.11825798607,161.142053887,241.428517177,257.63041471,258.471014315,339.746832025,
L45Sym_B2	26	241.511259281,254.750047427,279.969952388,280.73002804,
L45Sym_B2	27	75.2585415021,161.207853458,
L45Sym_B3	0	77.0011133852,257.341454814,310.161873068,
L45Sym_B3	1	261.606451678,
L45Sym_B3	2	20.5192537096,272.855409808,
L45Sym_B3	3	74.6011559522,115.897477911,252.198384163,
L45Sym_B3	4	289.693268316,
L45Sym_B3	5	195.968665514,260.330829303,281.765777712,285.506391815,
L45Sym_B3	6	259.134180617,311.169071957,
L45Sym_B3	8	6.95316059159,94.4768102978,298.646331144,328.351220794,
L45Sym_B3	9	287.116440601,
L45Sym_B3	10	262.248795756,314.186217389,331.095022302,
L45Sym_B3	12	87.5055573509,145.148297429,188.282387873,224.890125033,338.36563735,
L45Sym_B3	13	54.7864276923,153.013501451,343.675931853,
L45Sym_C1	0	293.60810198,
L45Sym_C1	1	51.023611544,207.304744058,265.862256913,278.297006256,
L45Sym_C1	2	54.8921769444,87.8225144128,180.721417363,260.618656578,305.329665141,
L45Sym_C1	3	314.394485107,
L45Sym_C1	4	64.4445490967,102.672659127,265.73612926,
L45Sym_C1	6	113.680217698,250.216571524,269.642869951,270.277585786,
L45Sym_C2	0	168.189638594,256.305702734,276.582422234,
L45Sym_C2	1	57.559103209,235.906417629,253.849823642,254.11877695,256.954518109,
L45Sym_C2	2	84.1313347745,93.0370236822,262.644229501,281.342860544,
L45Sym_C2	3	145.455076477,251.024287171,286.374796157,311.51847004,
L45Sym_C2	4	123.265086211,253.315235131,
L45Sym_C2	5	64.9049376061,
L45Sym_C2	6	257.768140056,263.594658992,321.726612524,
L45Sym_C2	7	173.523834441,246.612846652,253.703190129,305.781256543,
L45Sym_C2	8	23.9359650561,
L45Sym_C2	9	89.1538235268,100.102694751,102.563868201,113.883516775,335.233405919,
L45Sym_C2	10	163.94494574,195.66648548,
L45Sym_C2	11	217.769919332,253.450174116,256.875621961,
L45Sym_C2	12	114.951484996,136.75728529,215.461979755,253.640455702,257.92552761,340.387161891,
L45Sym_C2	13	50.3423360693,85.9517502547,89.5074964366,
L45Sym_C2	14	111.132943646,
L45Sym_C2	16	133.006381399,136.352528756,144.35957449,219.779749294,253.964971761,256.038564191,313.690940718,
L45Sym_C2	17	255.420374478,
L45Sym_C2	18	119.434141183,146.731521725,195.189147538,254.242122046,256.566607117,259.525009524,
L45Sym_C2	19	21.5081569011,142.55260531,199.365351111,259.40213196,
L45Sym_C2	20	151.7504608,229.332059341,231.390326503,253.929428254,281.518545002,
L45Sym_C2	21	253.858353659,254.740547929,331.260241918,
L45Sym_C2	22	58.0513900069,153.917818099,249.326917511,
L45Sym_C2	23	37.6773547431,153.713732285,
L45Sym_C2	24	253.155726778,
L45Sym_C2	25	169.958855214,
L45Sym_C2	26	219.283787197,273.373408651,280.579120209,
L45Sym_C2	27	247.668749473,254.436869253,255.195689144,270.566939747,
L45Sym_C2	28	14.7313052043,20.8102303149,116.264463806,229.384038999,
L45Sym_C2	29	160.40870439,243.769799054,274.345949194,
L45Sym_C2	30	11.9103198897,24.2350683033,256.417215412,258.002143417,267.433813958,277.9579174,302.049307635,
L45Sym_C2	31	253.41460388,271.581838194,
L45Sym_C2	32	253.280516624,
L45Sym_C2	33	257.030841021,
L45Sym_C2	34	10.1002488328,55.7736450266,78.5371903322,209.156829923,253.275569299,
L45Sym_C2	35	128.883981917,250.076047349,253.6237984,274.122783589,284.649621852,
L45Sym_C2	36	329.942589615,
L45Sym_C2	37	133.005423877,202.933245996,264.835770715,315.713416582,
L45Sym_C2	38	233.396656426,257.187379407,
L45Sym_C2	39	275.817733377,280.186867336,
L45Sym_C2	40	76.1710711101,174.30754923,191.787310285,229.536376656,255.037062741,256.592392751,258.908838836,
L45Sym_C2	41	149.026817002,254.367148254,256.185043249,258.737396365,276.160522637,
L45Sym_C2	42	5.06014350448,15.950228436,57.2062286567,90.0121071932,236.738540823,273.662824194,
L45Sym_C2	44	158.76154448,253.095504841,254.470103109,304.498829603,334.923436657,
L45Sym_C2	45	46.0151187756,81.9047996864,256.358044683,319.900931017,
L45Sym_C2	46	279.423550012,
L45Sym_C2	47	75.6892025838,76.5480152912,119.55595448,254.537598817,285.636130392,330.73654213,
L45Sym_C2	48	199.175820698,253.199916301,
L45Sym_C2	49	168.78884354,257.67995746,
L45Sym_C2	50	259.861196759,317.878427197,
L45Sym_C2	51	36.159186351,254.645175986,288.149182682,
L45Sym_C2	52	9.1511955796,344.046950534,
L45Sym_C2	53	1.60332846491,253.069116546,
L45Sym_C2	54	242.634906243,258.050959745,
L45Sym_C2	55	254.644894296,265.136143159,284.931685203,
L45Sym_C2	56	74.1834487666,184.735881257,254.161529427,
L45Sym_C2	57	68.7797559768,
L45Sym_C2	58	69.9571853816,256.533429994,275.038866519,
L45Sym_C2	59	209.895432161,
L45Sym_C2	60	107.731822181,272.743388488,284.924391651,
L45Sym_C2	61	19.1389333166,255.081116916,
L45Sym_C2	62	49.350238839,68.2326027462,253.213215753,267.260214033,
L45Sym_C2	63	322.73865246,
L45Sym_C2	64	314.28151825,
L45Sym_C2	65	98.1809034362,100.74539497,122.837336085,261.283506866,268.227583959,
L45Sym_C2	66	206.064523346,233.019047019,273.860752339,282.519095425,299.293170017,330.593876177,
L45Sym_C2	67	184.287215019,
L45Sym_C2	68	108.305088424,146.063027562,264.355489644,
L45Sym_C2	69	63.7031531078,82.3223916526,189.014060403,253.042248033,257.091518763,
L45Sym_C2	70	278.467321866,320.480845217,
L45Sym_C2	71	89.8864702206,256.202175811,
L45Sym_C2	72	178.600698256,232.835822894,253.909054296,256.005672461,258.711934825,261.096698375,285.254033555,289.605812072,291.428846769,
L45Sym_C2	73	21.6629115492,281.9513978,
L45Sym_C2	74	274.33109776,325.385971705,341.523903487,
L45Sym_C2	75	39.0860387526,87.3663881565,96.8047382207,116.392795961,190.446128501,316.969180541,330.976526134,344.971118338,
L45Sym_C2	76	56.9993134963,98.7121087357,113.788315784,182.86737078,253.499133186,
L45Sym_C2	77	168.936404054,
L45Sym_C2	78	26.5152818745,85.4194100779,
L45Sym_C2	79	97.7624947294,253.134968746,316.965165204,
L45Sym_C2	80	257.738047712,258.193172989,316.153486564,
L45Sym_C2	81	29.1321736129,263.787116393,318.026917547,
L45Sym_C2	82	255.522788211,
L45Sym_C2	83	261.282104393,268.120312453,320.474659479,
L45Sym_C2	84	113.984951118,274.846270519,286.7629018,316.788555032,
L45Sym_C2	85	169.504324578,194.885129881,253.331700858,
L45Sym_C2	86	71.3198786932,112.33066124,151.755185925,269.51759219,340.750246718,
L45Sym_C2	87	105.646673276,205.282677343,253.48181034,
L45Sym_C2	88	253.799135564,270.993500471,
L45Sym_C2	89	7.97344652918,253.627331824,
L45Sym_C2	90	240.699061935,253.04495668,256.229158485,288.430248807,304.27547501,
L45Sym_C2	91	31.7720022883,258.502440626,
L45Sym_C2	92	16.8185824976,38.0617305137,71.4525104658,101.506983415,155.798902509,241.523481723,
L45Sym_C2	93	86.8885181526,149.404435279,201.251947347,245.43840343,
L45Sym_C2	94	253.655248821,256.532980054,
L45Sym_C2	96	185.515409306,276.883418702,
L45Sym_C2	97	28.7825330448,132.273764985,176.562973297,210.984319631,283.298651704,
L45Sym_C2	98	29.9055938632,56.4568189525,237.111106311,253.926753268,317.916402966,
L45Sym_C2	99	88.1175962356,93.7978862291,115.401493627,221.186695121,
L45Sym_C3	0	336.941853516,342.396148424,
L45Sym_C3	1	43.9596496497,253.25270266,260.014336113,
L45Sym_C3	2	139.660113175,223.906944576,321.283969584,
L45Sym_C3	4	100.320515025,
L45Sym_C3	5	256.686866732,332.941755592,
L45Sym_C3	6	9.19371075322,93.0389104659,265.35439851,
L45Sym_C3	7	261.594770725,263.37868653,
L45Sym_C3	8	234.80861058,
L45Sym_C3	9	118.361278096,255.430043882,298.575997047,
L45Sym_C3	10	48.4674028562,63.0281846438,214.516289456,254.779089206,257.619335694,
L45Sym_C3	11	269.844136147,
L45Sym_C3	12	227.874099114,277.952206404,
L45Sym_C3	13	8.52384583591,217.771004916,230.109478698,271.170758688,274.770387962,
L45Sym_C3	14	153.949694584,255.683826502,287.310508147,
L45Sym_C3	15	332.662913426,
L45Sym_C3	16	32.4556662708,165.731795727,256.532169833,265.383356226,287.108898638,298.554857501,
L45Sym_D1	0	56.4562918953,130.450303428,271.381641309,291.585723369,
L45Sym_D1	1	28.0036953546,
L45Sym_D1	2	286.753414852,
L45Sym_D1	3	59.5298217604,116.125363096,179.823539688,254.663458583,
L45Sym_D1	4	115.81699515,116.186208271,174.945343669,314.23461584,320.19998895,
L45Sym_D1	5	59.5116776902,79.052497857,194.746471074,268.368981785,285.120669659,
L45Sym_D1	6	204.161150597,240.408904846,326.476018071,
L45Sym_D1	7	244.245075749,251.813724352,255.480984226,303.161683308,305.619205283,307.899956789,
L45Sym_D1	8	24.189007505,144.313909165,288.782123435,291.124553782,317.617816998,
L45Sym_D1	9	80.8554368901,
L45Sym_D1	10	226.042104387,320.831968589,327.544669991,
L45Sym_D1	11	66.4126382286,178.253917791,230.767746814,258.812105622,
L45Sym_D2	0	1.09636339386,115.393153389,273.224461316,286.976960637,309.117541807,
L45Sym_D2	1	196.619891095,259.366415225,280.598215447,
L45Sym_D2	2	266.155954167,
L45Sym_D2	3	178.637112194,191.799325526,242.748781785,323.28896657,
L45Sym_D2	4	54.002228513,245.376702391,268.896603199,
L45Sym_D2	6	56.8196050369,205.438287749,282.322627173,306.637119046,
L45Sym_D2	7	26.4105941537,49.086223831,121.561294024,
L45Sym_E1	0	142.585267132,310.023197836,
L4py_A1	1	329.082724347,
L4py_A3	3	304.158657188,
L4py_A3	5	289.044340099,
L4py_A4	0	55.0429740932,
L4py_Alpha	1	310.25591889,339.415244808,
L4py_Alpha	2	333.642857139,
L4py_Alpha	6	144.735579499,
L4py_B1	4	109.249812598,
L4py_B1	5	155.854769388,
L4py_B1	7	243.310597714,
L4py_B1	10	321.236235514,
L4py_B1	14	122.838852323,133.307719648,
L4py_B1	16	161.377316709,
L4py_B1	31	282.356340346,
L4py_B1	37	100.654038315,
L4py_B1	39	102.273182981,
L4py_B1	43	21.4402169288,
L4py_B1	47	72.0903585561,
L4py_B1	50	81.1022800137,185.541067063,
L4py_B1	53	316.193161257,
L4py_B1	55	190.982621337,
L4py_B1	57	155.153919288,323.419736889,
L4py_B1	60	173.207550627,
L4py_B2	4	45.7315283197,264.512084181,
L4py_B2	6	72.0455150836,
L4py_B2	11	96.040880457,277.074941235,
L4py_B2	15	326.325306834,
L4py_B2	19	110.836210176,
L4py_B2	21	174.728249325,
L4py_B3	3	280.890188012,
L4py_B3	5	254.281051282,
L4py_B3	7	174.961002636,
L4py_B3	15	22.1220606522,
L4py_B3	16	224.849349581,
L4py_B3	32	80.2482178578,
L4py_B3	39	220.460522935,
L4py_B3	41	288.506050649,
L4py_B3	46	66.2935834621,
L4py_B3	50	84.1962548669,91.2302502007,
L4py_B3	52	236.528898041,
L4py_B3	53	324.45302072,
L4py_B3	60	74.7596349404,
L4py_B3	61	298.856101463,
L4py_B3	65	65.350216131,
L4py_B3	69	206.902927724,270.275586084,
L4py_B3	71	254.812195236,
L4py_B3	76	61.4180087895,
L4py_B4	7	273.762683322,
L4py_B4	11	233.033017351,
L4py_B4	12	207.71032724,
L4py_B4	13	270.752434392,
L4py_B4	15	99.3678498858,
L4py_C1	13	243.370991437,
L4py_C1	17	291.198805811,
L4py_C1	22	167.516876051,
L4py_C1	29	123.507825508,
L4py_C1	36	191.472144483,
L4py_C1	37	242.942615449,
L4py_C1	44	212.549731958,
L4py_C1	46	291.649452258,
L4py_C1	53	3.37237225746,
L4py_C1	54	293.151114274,
L4py_C1	55	337.196678956,
L4py_C2	0	301.939311449,
L4py_C2	2	80.5292237365,
L4py_C2	3	305.490174247,
L4py_C2	7	265.042065968,
L4py_C2	9	66.7256020141,
L4py_C2	14	124.29764286,
L4py_C2	15	122.893101907,
L4py_C2	17	265.579584371,
L4py_C2	19	265.485882961,
L4py_C2	34	285.464893601,
L4py_C2	44	274.032842925,285.840880549,
L4py_C2	67	73.6800049376,
L4py_C2	68	283.449293579,
L4py_C2	69	256.894684003,
L4py_C2	79	62.5799785441,
L4py_C2	85	310.613916578,
L4py_C2	98	269.191469432,
L4py_C2	101	274.654032452,308.090700063,
L4py_C2	105	274.067349764,
L4py_C2	109	295.496827614,
L4py_C2	118	127.988139338,
L4py_C2	129	331.734375665,
L4py_C2	134	213.677355291,
L4py_C2	140	5.7447927008,
L4py_C2	144	19.2040246074,
L4py_C2	156	55.6228903815,149.529059536,
L4py_C2	157	285.023955086,
L4py_C2	174	223.401417877,
L4py_C2	178	315.311624868,
L4py_C2	180	60.8548277058,156.728586685,
L4py_C2	183	8.36154739915,
L4py_C2	185	86.1778978353,
L4py_C2	186	274.076062074,
L4py_C2	187	49.0512459688,
L4py_C2	189	333.122702861,
L4py_C2	197	265.960254968,
L4py_C2	200	106.685770608,306.00656756,
L4py_C2	203	185.144265694,
L4py_C2	204	205.345068016,
L4py_C2	206	2.71145894801,
L4py_C2	209	265.5438632,
L4py_C2	210	265.386292511,
L4py_C2	216	245.467510555,
L4py_C2	221	127.567615387,
L4py_C2	227	143.713592909,
L4py_C2	229	251.552357613,
L4py_C2	234	32.5762073153,128.509174326,
L4py_C2	238	37.1836590965,
L4py_C2	244	274.038594048,
L4py_C2	245	274.61177185,
L4py_C2	256	329.48360152,
L4py_C2	257	250.815654765,307.435678425,
L4py_C2	262	340.058999212,
L4py_C2	267	36.4037882424,
L4py_C2	277	321.037612123,
L4py_C2	278	144.801060098,
L4py_C2	279	247.615545762,
L4py_C3	4	237.715340242,
L4py_C3	7	15.7123111138,
L4py_C3	9	131.785990896,
L4py_C3	16	334.367881463,
L4py_C3	18	166.19055536,
L4py_C3	22	123.317613854,183.295193547,
L4py_C3	41	77.3587923359,
L4py_C3	48	174.349186193,232.551404878,
L4py_C3	50	213.840483838,
L4py_C3	51	20.9070530594,
L4py_C3	52	228.65130437,
L4py_C3	68	50.8770517181,
L4py_C3	69	178.98333374,
L4py_C3	71	261.07363241,
L4py_C3	76	257.578370241,
L4py_C4	1	37.2979610211,262.624610899,
L4py_D1	2	157.856952544,
L4py_D1	10	264.567896594,
L4py_D1	17	268.664726475,
L4py_D1	20	248.910062242,
L4py_D2	10	77.5999124298,
L4py_D2	17	266.158275505,
L4py_D2	21	269.578871433,
L4py_D2	23	36.0951517563,
L4py_D2	29	320.515308285,
L4py_D2	42	281.076808415,
L4py_D2	53	306.93324565,
L4py_D2	56	38.3463103193,
L4py_D2	57	126.549271047,
L4py_D2	58	178.784686067,
L4py_D2	71	124.66762491,331.343691627,
L4py_D2	74	24.0901782641,258.836411769,
L4py_D2	77	0.330864317538,
L4py_D2	83	173.410457059,278.706666943,
L4py_D3	4	134.880573122,
L4py_D3	5	305.171670835,
L4py_D3	8	67.9429643016,
L4py_D3	13	191.933912568,
L4py_D3	15	329.451109441,
L4py_D3	18	64.7492640363,
L4py_D3	26	128.935398847,146.486922434,
L4py_D3	28	158.509572614,
L4py_D3	33	254.762103441,
L4py_D3	50	100.789181859,
L4py_Gamma	2	90.1352716652,
L4py_Gamma	3	275.841391156,
L4py_Gamma	8	150.524171347,
L4py_Gamma	11	77.5931300796,
L4py_Gamma	13	131.306816183,
L4sp_B1	2	114.733393611,
L4sp_B1	3	290.863066989,
L4sp_B1	5	255.010120365,
L4sp_B1	21	277.115520005,
L4sp_B3	0	343.038484632,
L4sp_C1	2	91.5142430863,
L4sp_C1	6	132.593801969,
L4sp_C1	9	78.1354094078,
L4sp_C1	11	342.603198204,
L4sp_C1	15	223.662385276,
L4sp_C1	17	248.938680496,
L4sp_C1	20	114.872691159,
L4sp_C1	27	181.567305796,
L4sp_C1	35	172.886550144,
L4sp_C1	39	263.071021372,267.762453399,
L4sp_C1	41	131.841629056,
L4sp_C1	47	65.0559550717,
L4sp_C1	49	254.033944169,
L4sp_C1	55	244.432923591,
L4sp_C1	58	235.949086715,
L4sp_C1	62	233.223037093,
L4sp_C1	67	47.9228152697,217.977978185,
L4sp_C1	71	105.739982284,
L4sp_C1	73	236.566983707,
L4sp_C1	78	226.727829311,
L4sp_C1	79	157.372015935,
L4sp_C1	89	37.6763284128,78.4221719075,
L4sp_C1	91	81.1662880717,
L4sp_C1	94	22.2515010878,135.393861048,182.550050471,
L4sp_C1	96	275.082038237,
L4sp_C1	97	248.93689228,
L4sp_C1	104	44.4831587635,
L4sp_C1	107	46.0401317656,
L4sp_C1	117	247.591866427,
L4sp_C1	122	254.580979544,
L4sp_C2	0	147.668406815,
L4sp_C2	10	259.882333407,
L4sp_C2	11	10.4050361681,260.844359748,
L4sp_C2	15	30.4441813344,
L4sp_C2	21	191.77866528,
L4sp_C2	22	224.418225038,
L4sp_C2	23	242.7639126,
L4sp_C2	25	280.559710693,
L4sp_C2	26	193.162124042,258.7277459,
L4sp_C2	27	202.1863553,
L4sp_C2	29	5.17670209722,
L4sp_C2	32	258.228758756,
L4sp_C2	34	79.0930197727,99.3579233616,258.199522339,
L4sp_C2	44	31.4312989248,
L4sp_C2	48	281.962664246,
L4sp_C2	49	32.0793258267,
L4sp_C2	50	286.761483753,
L4sp_C2	51	327.648591965,
L4sp_C2	52	179.188426809,
L4sp_C2	55	259.354698611,
L4sp_C2	65	280.873366634,
L4sp_C2	67	258.622971624,
L4sp_C2	69	36.5797862863,
L4sp_C2	72	261.939956598,
L4sp_C2	80	258.028951674,288.38268591,
L4sp_C2	84	260.39289803,
L4sp_C2	89	260.570362668,
L4sp_C2	90	286.501714326,
L4sp_C2	91	258.843708554,
L4sp_C2	92	250.338608565,
L4sp_C2	94	144.28553889,
L4sp_C2	102	267.440629404,
L4sp_C2	104	184.060271353,
L4sp_C2	108	258.565470803,
L4sp_C2	110	6.52104031851,
L4sp_C2	119	109.159873406,
L4sp_C2	120	286.670829549,
L4sp_C2	123	296.457238658,335.211638183,
L4sp_C2	131	21.8133504946,332.393161085,
L4sp_C2	132	258.740313585,
L4sp_C2	133	286.930556484,
L4sp_C2	134	260.065523826,
L4sp_C2	136	150.457045832,
L4sp_C2	154	270.73015872,
L4sp_C2	157	92.2768584134,
L4sp_C2	158	214.393391839,
L4sp_C2	164	258.51025911,
L4sp_C2	167	139.855295622,206.148857382,
L4sp_C2	171	252.256868855,260.764400824,
L4sp_C2	178	273.574188706,
L4sp_C2	180	280.49246245,
L4sp_C2	183	258.646944713,
L4sp_C2	189	286.804824185,
L4sp_C2	193	225.155954172,
L4sp_C2	194	198.949129426,
L4sp_C2	196	258.480781388,
L4sp_C2	198	286.489701799,
L4sp_C2	200	234.644199897,
L4sp_C2	208	259.012658548,
L4sp_C2	216	258.466717699,260.021403547,
L4sp_C2	217	275.700854372,
L4sp_C2	221	163.166483667,
L4sp_C2	224	214.817566811,322.699807559,
L4sp_C2	230	212.99042698,
L4sp_C2	236	286.455991001,
L4sp_C2	238	190.872808514,
L4sp_C2	243	287.057478114,
L4sp_C2	246	74.0172829357,193.070966276,
L4sp_C2	247	31.5730599908,
L4sp_C2	248	157.369702637,
L4sp_C2	249	226.604300252,248.908816319,
L4sp_C2	251	258.368733365,
L4sp_C2	254	209.156382228,
L4sp_C2	256	258.736822753,
L4sp_C2	257	137.645976301,
L4sp_C2	260	258.098565643,
L4sp_C2	261	103.056445416,
L4sp_C2	265	136.256697999,
L4sp_C2	266	258.344196098,
L4sp_C2	267	127.097175131,328.733954821,
L4sp_C2	271	247.526302162,
L4sp_C2	273	259.983609823,286.992004735,
L4sp_C2	274	129.098806787,146.297410578,
L4sp_C2	290	259.30738035,260.846352614,280.738298583,
L4sp_C2	296	34.3325767559,
L4sp_C2	300	260.854357555,330.059475552,
L4sp_C2	304	327.598914591,
L4sp_C2	307	41.851717134,
L4sp_C2	308	14.3818143001,
L4sp_C2	314	293.648343645,
L4sp_C2	316	216.319389202,
L4sp_C2	321	258.705233305,
L4sp_C2	323	170.368389357,258.377947052,
L4sp_C2	324	184.563388603,296.171292472,
L4sp_C2	328	280.299681592,
L4sp_C2	337	258.690134912,
L4sp_C2	338	258.769589969,
L4sp_C2	343	260.561391932,
L4sp_C2	345	258.745926641,318.82703031,
L4sp_C2	347	258.037938826,
L4sp_C2	348	157.221522959,
L4sp_C2	358	297.06529051,
L4sp_C2	360	281.419978137,
L4sp_C2	364	280.261215057,
L4sp_C2	366	258.162593097,
L4sp_C2	371	172.509286295,
L4sp_C2	374	260.196712549,
L4sp_C2	377	11.0778465134,
L4sp_C2	378	258.642617159,
L4sp_C2	379	297.840843257,
L4sp_C2	382	237.871939984,
L4sp_C2	392	258.879063414,
L4sp_C2	396	286.282791354,
L4sp_C2	399	219.92290799,258.6950029,
L4sp_C2	405	260.82415344,
L4sp_C2	406	159.048896826,
L4sp_C2	407	279.457034497,
L4sp_C2	409	233.194679072,258.289686862,
L4sp_C2	413	18.6064919612,
L4sp_C2	415	259.469689509,340.699808851,
L4sp_C2	420	138.203920741,
L4sp_C2	421	286.372828873,
L4sp_C2	422	258.255048324,260.406176375,
L4sp_C2	429	76.0435046939,
L4sp_C2	430	327.543867134,
L4sp_C2	431	260.937273598,322.026621725,
L4sp_C3	10	175.556150475,
L4sp_C3	16	6.62020214601,
L4sp_C3	24	115.305097776,
L4sp_C3	29	73.0486488558,
L4sp_C3	32	92.7037836253,
L4sp_C3	41	245.283552079,
L4sp_C3	46	66.8804659567,
L4sp_C3	54	182.113792309,230.142437268,
L4sp_C3	55	151.782092153,
L4sp_C3	56	51.5378091926,
L4sp_C3	66	282.413615363,
L4sp_C3	68	21.7212583939,
L4sp_C3	78	128.620241703,
L4sp_C3	82	308.713803628,
L4sp_C3	86	39.1757141156,
L4sp_C3	88	77.9143598724,
L4sp_C3	97	71.9575014838,
L4sp_C3	99	15.5515313955,80.1244191209,
L4sp_C4	11	41.0791742375,
L4sp_C4	14	51.876379477,
L4sp_C4	18	60.5534064628,
L4sp_D1	0	331.380285803,
L4sp_D1	6	191.17937767,
L4sp_D1	14	9.93333338244,
L4sp_D1	19	170.239475676,
L4sp_D1	23	24.2023769855,
L4sp_D1	25	114.534977237,
L4sp_D1	27	4.2962067708,
L4sp_D1	28	343.377383792,
L4sp_D1	30	300.838208699,
L4sp_D1	40	174.908747847,
L4sp_D1	46	338.705291778,
L4sp_D1	54	54.8983277329,
L4sp_D1	55	325.415396481,
L4sp_D1	59	197.914340274,243.960031833,
L4sp_D1	61	332.765717272,
L4sp_D1	63	230.786570638,
L4sp_D1	65	237.447632543,
